web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556485398-7662","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BreitbartNews","Breitbart News","Broke: Gun Control
Woke: Knife Control
Bespoke: Peeler Control https://trib.al/dIoGJke","44","146","299","1525383205000","2:33 PM - 3 May 2018","/BreitbartNews/status/992155192736059397","null"
"1556485398-7588","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@mach162","Joe Good","Think All Millennials Support Stricter Gun Control? Think Again. http://www.newsy.com/stories/at-nra-convention-millennials-show-support-for-gun-rights/ … via @newsy","3","22","21","1525473377000","3:36 PM - 4 May 2018","/mach162/status/992533400467755009","null"
"1556485398-7502","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@IrishTea1","Terry O'","So, @Alyssa_Milano had armed guards today. #GunControl freak demands gun protection while telling you to give up your guns. #Hypocrite","1","12","27","1525579734000","9:08 PM - 5 May 2018","/IrishTea1/status/992979494989418496","null"
"1556485398-7391","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@DailyCaller","The Daily Caller","Report: NY AG Schneiderman Belittled Gun Control Protesters https://trib.al/SW6hepJ pic.twitter.com/yyJ85LeKzB","3","17","25","1525749800000","8:23 PM - 7 May 2018","/DailyCaller/status/993692800737824768","null"
"1556485398-7474","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@jagermeer","Jager Mench","I have worked in News Rooms for the last 25 years. And yes, they do want it to happen again. They believe it advances thier gun control agenda for the greater good. And it's good for ratings.","6","8","69","1525621420000","8:43 AM - 6 May 2018","/jagermeer/status/993154338246799360","null"
"1556485398-7470","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","National Shooting Sports Foundation Just Expelled Dick’s Sporting Goods Over Gun Control Lobbying http://ow.ly/NSwj30jR7hf","19","132","251","1525629610000","11:00 AM - 6 May 2018","/Thomas1774Paine/status/993188688023687168","null"
"1556485398-7665","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@aus_mich","Austin Michelson","I'm sick and tired of being scared to go places I love, and I'm sick and tired of this happening in Nashville, or anywhere. I don't care what kind of gun was used at Opry Mills, we need gun control NOW.","12","25","75","1525379008000","1:23 PM - 3 May 2018","/aus_mich/status/992137587195305984","null"
"1556485398-7572","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@hickorymtnman","Robbus Deplorablus","They sell those BS polls everytime the left makes a push for gun control. Remember BO trying to sell the ""90% support stricter background checks"" his entire second term? Totally made up. This is no different. Modern leftist polling isn't about reporting opinion but making opinion","17","213","332","1525489239000","8:00 PM - 4 May 2018","/hickorymtnman/status/992599931121782784","null"
"1556485398-7602","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@StephenGutowski","Stephen Gutowski","The National Shooting Sports Foundation has expelled Dick's Sporting Goods for its recent efforts in lobbying for new gun control. pic.twitter.com/C17YSxNmoh","33","178","713","1525463057000","12:44 PM - 4 May 2018","/StephenGutowski/status/992490115736973313","null"
"1556485398-7330","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@mnguncaucus","MN Gun Owners Caucus","How do you respond to the fact that gun control groups like @everytown outspent the NRA and @mnguncaucus by about $900,000 - $60,000 in the last election cycle - and still lost?  Do the polls really represent what people want? #mnleghttps://twitter.com/SenateDFL/status/994281915149635585 …","","11","13","1525890548000","11:29 AM - 9 May 2018","/mnguncaucus/status/994283140507201536","null"
"1556485398-7465","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@cjane87","Jane Coaston","If I may, I’ll share again an older piece on mine: on the incredible racism of gun control (and the NRA’s role) https://www.google.com/amp/www.mtv.com/news/2900230/the-really-really-racist-history-of-gun-control-in-america/amp/ …","9","49","122","1525635866000","12:44 PM - 6 May 2018","/cjane87/status/993214927228764161","null"
"1556485398-7555","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@SarahPalinUSA","Sarah Palin","Dick's Sporting Goods Gets Unintended Consequence After Bringing on Gun Control Lobbyists https://www.americandailynews.org/2018/05/05/dicks-sporting-goods-gets-unintended-consequence-bringing-gun-control-lobbyists/?utm_source=spn&utm_medium=facebook&utm_campaign=spncampaign …","49","202","560","1525514756000","3:05 AM - 5 May 2018","/SarahPalinUSA/status/992706956426121221","null"
"1556485398-7354","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@nypost","New York Post","David Hogg is postponing college to push gun control https://nyp.st/2FUlA1G pic.twitter.com/rc8mKrJwhh","157","26","119","1525829463000","6:31 PM - 8 May 2018","/nypost/status/994026932974116869","null"
"1556485398-7371","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@FDRLST","The Federalist","Gun control advocates hide behind the rhetoric of 'common-sense gun laws,' but sometimes the mask sometimes slips off and their real goal is revealed.
http://fdrl.st/a04","9","49","67","1525797780000","9:43 AM - 8 May 2018","/FDRLST/status/993894044592934913","null"
"1556485398-7282","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@thehill","The Hill","Dallas restaurant ignores NRA boycott threat, donates thousands to gun control group http://hill.cm/YsVbY5m pic.twitter.com/ya6woafJen","17","81","326","1525906501000","3:55 PM - 9 May 2018","/thehill/status/994350055116214272","null"
"1556485398-7658","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@GunOwners","GOA","One student emphasized the need to repeal gun control, stating, ""I do think there are way too many gun control laws, especially in New York where I am.""

https://goo.gl/FAAeAA","14","229","606","1525392049000","5:00 PM - 3 May 2018","/GunOwners/status/992192286699159552","null"
"1556485398-7481","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ColumbiaBugle","The Columbia Bugle  🇺🇸","Gun Control doesn't work. https://twitter.com/foxandfriends/status/993111890749509637 …","1","28","53","1525618507000","7:55 AM - 6 May 2018","/ColumbiaBugle/status/993142116908859392","null"
"1556485398-7617","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@FoxNews","Fox News",".@LisaMarieBoothe: ""Democrats run a risk in trying to embrace gun control efforts too much."" #Outnumberedpic.twitter.com/EmV0ixWXec","121","95","309","1525452414000","9:46 AM - 4 May 2018","/FoxNews/status/992445475457552384","null"
"1556485398-7559","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@danthat","Dan Marshall","Donald Trump here correctly pointing out that proper gun control leads to victims of crime

  making it
             to
     a
           hospital
 https://twitter.com/i/moments/992635614146318336 …","5","24","75","1525506295000","12:44 AM - 5 May 2018","/danthat/status/992671466943598592","null"
"1556485398-7477","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@shadowfuzz","Peter","Cool, how about when the #NRA suddenly supported gun control when black people started arming themselves in the 50s, 60s, and 70s? https://twitter.com/nratv/status/992856919491559424 …","1","8","22","1525620546000","8:29 AM - 6 May 2018","/shadowfuzz/status/993150673133940738","null"
"1556485398-7308","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@The_PAULitician","Paul Mittermeier","Will your gun control efforts have any tangible, positive effects? No.

Will you contradict state law, causing lawsuits to be filed? Yes.

Will taxpayers be on the hook for your grandstanding? Yes.

Will you illegally text about it with your five co-conspirators? Probably. https://twitter.com/pgsittenfeld/status/994331888000077824 …","1","5","10","1525906482000","3:54 PM - 9 May 2018","/The_PAULitician/status/994349974816215040","null"
"1556485398-7608","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@LarrySchweikart","Larry Schweikart","3) But I was thinking, ""Imagine a Minion presidency. Where would we be?""

We would have TPP; Paris Accords; illegal immigration; more gun control; more carnage in the cities; lower employment & productivity. 

In other words I can't find much Zero did that Minion would change.","7","33","97","1525459881000","11:51 AM - 4 May 2018","/LarrySchweikart/status/992476793872400384","null"
"1556485398-7310","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@chasestrangio","Chase Strangio","Super annoyed that folks are focused on state legislative work on gun control but not paying attention to the other work happening in those states. If you are calling on Gov. Fallin to veto the gun bill but not focusing on the other terrible bills on her desk, ask yourself why.","","3","8","1525892012000","11:53 AM - 9 May 2018","/chasestrangio/status/994289280481624064","null"
"1556485398-7339","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@schotts","schotts  🇺🇸 🇺🇸 🇺🇸","Want to know what puts more guns in circulation?  

Talk of more (useless) gun control laws.  Prohibition works! 

#copolitics #gunsense #WednesdayWisdomhttps://twitter.com/foxnews/status/994066932688044032 …","5","16","41","1525867019000","4:56 AM - 9 May 2018","/schotts/status/994184454531760128","null"
"1556485398-7423","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@TwoAForever","2A Forever","Guns are not the problem, it’s Democrat run cities with socialist policies and gun control that arms criminals and disarms good people. #NRA #DefendTheSecondpic.twitter.com/ot2UN0umzr","3","18","28","1525714276000","10:31 AM - 7 May 2018","/TwoAForever/status/993543803523887104","null"
"1556485398-7631","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@alfiekohn","Alfie Kohn","Huh. Conservatives are likely to accept liberal ideas (on gun control, social justice, diversity, etc.) if they're framed as a return to the way things used to be: https://bit.ly/2jq2Q1j","9","32","74","1525441137000","6:38 AM - 4 May 2018","/alfiekohn/status/992398173833482241","null"
"1556485398-7642","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Thomas1774Paine","Mike 'Thomas Paine' Moore","Report about Dick’s Sporting Goods going ‘all-in on gun control’ sends heads to desks http://ow.ly/g34a30jPgm0","8","31","31","1525427104000","2:45 AM - 4 May 2018","/Thomas1774Paine/status/992339314586587136","null"
"1556485398-7783","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@sean_spoonts","Sean Spoonts","Gee, if only Mexico had really strict gun control laws, this wouldn't happen. #GunControlNowhttps://twitter.com/Thomas1774Paine/status/991048311749660673 …","","2","3","1525133385000","5:09 PM - 30 Apr 2018","/sean_spoonts/status/991107369139671040","null"
"1556485398-7568","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@_LisaGrace_","Lisa Grace","NRA is attacking Ellen's in Dallas TX. If you support gun control and live close to Ellen's, please show Ellen's some love  pic.twitter.com/CDwqG29IOe","3","20","43","1525490919000","8:28 PM - 4 May 2018","/_LisaGrace_/status/992606975795105792","null"
"1556485398-7767","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BryanDawsonUSA","Bryan Dawson","I’m a gun owner and people like this is why we need stronger gun control and laws governing safety. #GunReformNowhttps://twitter.com/_a__dub/status/991245437804916737 …","1","29","46","1525186595000","7:56 AM - 1 May 2018","/BryanDawsonUSA/status/991330549896830976","null"
"1556485398-7383","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@XHNews","China Xinhua News","Opinion: #DonaldTrump's stance on guns defies reason; it's an even odder move to mock Britain on #guncontrol before his scheduled visit to London http://xhne.ws/g06sa pic.twitter.com/RYoM88Mnnw","12","20","75","1525779652000","4:40 AM - 8 May 2018","/XHNews/status/993818010761809920","null"
"1556485398-7654","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@CobraKeiser","SᴡᴇᴇᴘTʜᴇLᴇɢ","Ah gotcha. Did I miss the part where you asked your new buddy's thoughts on abortion, gun control, healthcare or foreign policy?","1","5","75","1525398103000","6:41 PM - 3 May 2018","/CobraKeiser/status/992217678742945792","null"
